mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,weekend,sensation,peak_hr,season_1,season_2,season_3,season_4,weathersit_1,weathersit_2,weathersit_3,weathersit_4
9,8,0,6,0,0.6,0.5909,0.73,0.2985,1,1.3209,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,18,0,5,1,0.42,0.4242,0.94,0.0,0,1.3641999999999999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,6,0,2,1,0.48,0.4697,0.82,0.2537,0,1.2896999999999998,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,18,0,0,0,0.78,0.7424,0.62,0.1045,1,1.3624,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,8,0,4,1,0.24,0.2273,0.7,0.2239,0,0.9273,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,12,0,0,0,0.74,0.6667,0.42,0.194,1,1.0867,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,12,0,5,1,0.64,0.5606,0.94,0.0,0,1.5006,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,22,0,2,1,0.5,0.4848,0.94,0.194,0,1.4247999999999998,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,3,0,6,0,0.62,0.5909,0.78,0.0,1,1.3709,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,13,0,5,1,0.84,0.2424,0.36,0.3881,0,0.6024,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,12,0,4,1,0.2,0.197,0.51,0.194,0,0.7070000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,5,0,5,1,0.64,0.5758,0.89,0.0896,0,1.4658,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,18,0,0,0,0.64,0.6212,0.5,0.1045,1,1.1212,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,17,0,0,0,0.74,0.6667,0.51,0.0,1,1.1766999999999999,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,3,1,0.62,0.5455,0.94,0.0,0,1.4855,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,22,0,5,1,0.62,0.5455,0.94,0.0,0,1.4855,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,2,0,4,1,0.32,0.303,0.61,0.2836,0,0.913,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,1,0,0,0,0.62,0.5909,0.78,0.1343,1,1.3709,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,13,0,0,0,0.6,0.6212,0.38,0.1642,1,1.0011999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,17,0,5,1,0.58,0.5455,0.46,0.4179,0,1.0055,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,5,0,1,1,0.42,0.4242,0.77,0.1642,0,1.1942,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,22,0,0,0,0.18,0.2121,0.37,0.0896,1,0.5821000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,0,6,0,0.26,0.2273,0.52,0.2985,1,0.7473000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,8,0,1,1,0.16,0.1818,0.8,0.1045,0,0.9818,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,20,0,1,1,0.66,0.6212,0.65,0.0,0,1.2711999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,23,0,5,1,0.26,0.2273,0.48,0.3284,0,0.7073,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,8,0,6,0,0.22,0.2273,0.93,0.1343,1,1.1573,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,11,0,3,1,0.72,0.697,0.74,0.0,0,1.4369999999999998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,9,0,2,1,0.64,0.6061,0.73,0.194,0,1.3361,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,3,0,0,0,0.34,0.3333,0.81,0.1343,1,1.1433,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,17,0,5,1,0.96,0.8636,0.3,0.2985,0,1.1636,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,16,0,1,1,0.56,0.5303,0.64,0.2985,0,1.1703000000000001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,4,1,2,0,0.24,0.2576,0.87,0.0896,0,1.1276,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,22,0,2,1,0.56,0.5303,0.64,0.1045,0,1.1703000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,0,0,4,1,0.42,0.4242,0.94,0.0,0,1.3641999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,11,0,6,0,0.72,0.6667,0.58,0.0,1,1.2467,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,0,0,0,0.6,0.6061,0.64,0.0,1,1.2461,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,0,0,2,1,0.26,0.2879,0.48,0.0896,0,0.7679,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,19,0,3,1,0.66,0.6061,0.83,0.2537,0,1.4361,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,6,0,4,1,0.46,0.4545,0.59,0.2537,0,1.0445,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,0,0,4,1,0.68,0.6364,0.61,0.0,0,1.2464,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,22,0,3,1,0.36,0.3485,0.71,0.1343,0,1.0585,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,10,0,1,1,0.74,0.697,0.66,0.2239,0,1.357,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,22,0,5,1,0.34,0.3485,0.71,0.1045,0,1.0585,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,23,0,4,1,0.36,0.3485,0.5,0.2239,0,0.8485,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,21,0,2,1,0.58,0.5455,0.56,0.1045,0,1.1055000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,23,0,4,1,0.32,0.303,0.49,0.2537,0,0.7929999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,2,0,4,1,0.48,0.4697,0.82,0.1045,0,1.2896999999999998,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,5,0,3,1,0.54,0.5152,1.0,0.1642,0,1.5152,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,13,0,0,0,0.62,0.5909,0.73,0.2836,1,1.3209,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,15,0,0,0,0.3,0.2879,0.42,0.2537,1,0.7079,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,10,0,1,1,0.2,0.2576,0.93,0.0,0,1.1876,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,6,0,0,0,0.4,0.4091,0.94,0.1045,1,1.3491,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,5,0,2,1,0.32,0.3333,0.49,0.0896,0,0.8232999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,11,0,3,1,0.8,0.7424,0.52,0.0,0,1.2624,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,9,0,5,1,0.34,0.3485,0.53,0.1045,0,0.8785000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,19,0,5,1,0.7,0.6515,0.51,0.1343,0,1.1615,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,12,0,2,1,0.4,0.4091,0.4,0.3284,0,0.8091,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,23,1,1,0,0.56,0.5303,0.88,0.3881,0,1.4102999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,17,0,5,1,0.22,0.2576,0.32,0.0896,0,0.5776,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,17,0,6,0,0.72,0.697,0.74,0.2537,1,1.4369999999999998,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,7,0,4,1,0.6,0.5606,0.83,0.1045,0,1.3906,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,20,0,3,1,0.64,0.6212,0.27,0.2239,0,0.8912,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,11,0,5,1,0.48,0.4697,0.94,0.1343,0,1.4097,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,19,0,5,1,0.54,0.5152,0.88,0.1642,0,1.3952,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,8,0,3,1,0.74,0.7273,0.72,0.0896,0,1.4472999999999998,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,10,0,2,1,0.82,0.7879,0.56,0.2985,0,1.3479,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,7,0,4,1,0.36,0.3333,0.5,0.2537,0,0.8332999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11,9,0,3,1,0.26,0.2424,0.6,0.2836,0,0.8424,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,17,0,6,0,0.42,0.4242,0.19,0.6119,1,0.6142000000000001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,21,0,6,0,0.3,0.2879,0.39,0.2239,1,0.6779,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,15,1,5,0,0.54,0.5152,0.52,0.4478,0,1.0352000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,22,0,3,1,0.64,0.6061,0.73,0.0,0,1.3361,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,2,0,2,1,0.3,0.3333,0.61,0.0,0,0.9433,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,18,0,4,1,0.5,0.4848,0.31,0.1045,0,0.7948,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,21,0,5,1,0.32,0.3333,0.66,0.0896,0,0.9933000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,16,0,5,1,0.32,0.2879,0.49,0.4627,0,0.7779,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7,0,5,1,0.62,0.5455,0.94,0.1343,0,1.4855,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,9,0,5,1,0.64,0.5758,0.89,0.0,0,1.4658,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,22,0,0,0,0.62,0.5758,0.83,0.0,1,1.4058,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9,13,0,4,1,0.7,0.6364,0.42,0.0,0,1.0564,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,12,0,0,0,0.36,0.3636,0.4,0.1045,1,0.7636000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,14,0,5,1,0.66,0.6212,0.61,0.2537,0,1.2311999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11,19,0,5,1,0.4,0.4091,0.37,0.3582,0,0.7791,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,20,0,0,0,0.46,0.4545,0.82,0.0,1,1.2745,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,13,0,5,1,0.54,0.5152,0.42,0.0,0,0.9352,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,5,0,4,1,0.64,0.5758,0.89,0.1045,0,1.4658,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,21,0,5,1,0.62,0.5758,0.83,0.1343,0,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,13,0,0,0,0.38,0.3939,0.82,0.3582,1,1.2139,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,21,0,2,1,0.68,0.6364,0.79,0.194,0,1.4264000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,16,0,6,0,0.5,0.4848,0.31,0.194,1,0.7948,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,10,0,0,0,0.26,0.2424,0.81,0.2537,1,1.0524,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1,0,4,1,0.46,0.4545,0.88,0.1045,0,1.3345,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,15,0,4,1,0.72,0.6667,0.54,0.2836,0,1.2067,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,6,0,4,1,0.72,0.6667,0.58,0.0,0,1.2467,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,10,0,5,1,0.3,0.3333,0.65,0.0,0,0.9833000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,6,0,0,0,0.42,0.4242,0.94,0.3582,1,1.3641999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1,0,0,0,0.42,0.4242,0.77,0.2836,1,1.1942,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,17,0,5,1,0.76,0.6667,0.37,0.2537,0,1.0367,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,15,0,4,1,0.74,0.6515,0.3,0.0,0,0.9515,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,20,0,2,1,0.66,0.6212,0.74,0.194,0,1.3612,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,7,0,2,1,0.66,0.6061,0.83,0.1045,0,1.4361,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,15,0,5,1,0.54,0.5152,0.28,0.2537,0,0.7952,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,23,1,3,0,0.78,0.697,0.43,0.0896,0,1.127,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,1,0,3,1,0.2,0.2273,0.44,0.0896,0,0.6673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,10,0,5,1,0.34,0.3182,0.71,0.2836,0,1.0282,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,15,0,4,1,0.86,0.8182,0.5,0.194,0,1.3182,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,0,0,4,1,0.5,0.4848,0.77,0.1642,0,1.2548,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,1,0,5,1,0.54,0.5152,0.88,0.0,0,1.3952,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,7,0,2,1,0.44,0.4394,0.77,0.194,0,1.2094,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,9,0,5,1,0.28,0.3182,0.81,0.0,0,1.1282,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,9,0,0,0,0.6,0.6212,0.56,0.1343,1,1.1812,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,10,0,4,1,0.74,0.697,0.66,0.2985,0,1.357,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,14,0,4,1,0.78,0.6667,0.24,0.3284,0,0.9067,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,14,0,5,1,0.62,0.6061,0.23,0.2239,0,0.8361,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,17,0,0,0,0.62,0.6061,0.65,0.1343,1,1.2561,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,1,0,2,1,0.56,0.5303,0.88,0.1343,0,1.4102999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,19,0,6,0,0.82,0.803,0.59,0.1343,1,1.393,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,7,0,6,0,0.2,0.197,0.51,0.194,1,0.7070000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,11,0,5,1,0.66,0.6212,0.74,0.1045,0,1.3612,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,20,0,6,0,0.62,0.6212,0.35,0.2836,1,0.9712,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,20,0,6,0,0.42,0.4242,0.58,0.0,1,1.0042,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,21,0,5,1,0.66,0.6212,0.54,0.1045,0,1.1612,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,2,0,3,1,0.32,0.3485,0.57,0.0,0,0.9184999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12,4,0,2,1,0.2,0.2576,0.8,0.0,0,1.0576,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,20,0,6,0,0.52,0.5,0.77,0.1045,1,1.27,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,18,0,0,0,0.7,0.6515,0.58,0.1045,1,1.2315,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,21,0,0,0,0.26,0.2273,0.44,0.3284,1,0.6673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,7,0,4,1,0.14,0.1212,0.5,0.3284,0,0.6212,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,14,0,4,1,0.3,0.303,0.45,0.1343,0,0.753,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,6,0,6,0,0.68,0.6364,0.79,0.0,1,1.4264000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,10,0,2,1,0.42,0.4242,0.47,0.2985,0,0.8942,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,18,0,5,1,0.38,0.3939,0.71,0.1045,0,1.1038999999999999,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,20,0,6,0,0.82,0.7727,0.52,0.2985,1,1.2927,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,15,0,0,0,0.78,0.7576,0.66,0.2836,1,1.4176000000000002,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,20,0,2,1,0.32,0.3333,0.93,0.0896,0,1.2633,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,5,1,0.52,0.5,0.88,0.0896,0,1.38,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,4,0,0,0,0.46,0.4545,0.94,0.194,1,1.3944999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,5,0,0,0,0.34,0.3182,0.46,0.2239,1,0.7782,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,10,0,3,1,0.34,0.3182,0.57,0.2239,0,0.8881999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,22,0,0,0,0.54,0.5152,0.68,0.0896,1,1.1952,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,7,0,3,1,0.06,0.1061,0.49,0.1045,0,0.5961,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,19,0,6,0,0.34,0.303,0.29,0.3582,1,0.593,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,4,0,1,1,0.5,0.4848,1.0,0.1343,0,1.4848,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,6,0,6,0,0.24,0.2576,0.65,0.1045,1,0.9076,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,18,0,2,1,0.76,0.6818,0.45,0.2239,0,1.1318,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,18,0,2,1,0.64,0.6212,0.41,0.2239,0,1.0312,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,18,0,6,0,0.6,0.5455,0.88,0.194,1,1.4255,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,18,0,6,0,0.64,0.6212,0.36,0.0,1,0.9812,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,2,0,5,1,0.26,0.2879,0.75,0.0896,0,1.0379,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,5,0,0,0,0.04,0.0758,0.57,0.1045,1,0.6457999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,1,0,3,1,0.64,0.5758,0.89,0.194,0,1.4658,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4,1,0,3,1,0.52,0.5,0.34,0.194,0,0.8400000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,23,0,3,1,0.24,0.2121,0.93,0.2836,0,1.1421000000000001,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,5,0,2,1,0.7,0.6667,0.74,0.1045,0,1.4066999999999998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,1,0,1,1,0.36,0.3788,1.0,0.0,0,1.3788,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,0,0,0,0,0.38,0.3939,0.62,0.1045,1,1.0139,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,15,0,4,1,0.38,0.3939,0.58,0.1642,0,0.9739,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,11,0,5,1,0.72,0.697,0.74,0.194,0,1.4369999999999998,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,0,0,0,0,0.44,0.4394,0.54,0.1642,1,0.9794,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,19,0,0,0,0.32,0.2879,0.42,0.4478,1,0.7079,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,17,0,2,1,0.7,0.6515,0.54,0.4627,0,1.1915,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,19,0,5,1,0.74,0.6667,0.51,0.1642,0,1.1766999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,15,0,5,1,0.24,0.2424,0.38,0.1642,0,0.6224000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,16,0,4,1,0.92,0.8333,0.33,0.2537,0,1.1633,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,16,0,6,0,0.36,0.3333,0.46,0.3284,1,0.7933,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,3,0,3,1,0.64,0.5758,0.83,0.1045,0,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,0,4,1,0.24,0.2576,0.7,0.1045,0,0.9576,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,22,0,5,1,0.3,0.2727,0.93,0.2985,0,1.2027,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,21,0,5,1,0.5,0.4848,0.68,0.0,0,1.1648,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,13,0,6,0,0.3,0.2727,0.39,0.4179,1,0.6627000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,21,0,4,1,0.14,0.2121,0.39,0.0,0,0.6021000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,23,0,4,1,0.54,0.5152,0.83,0.0,0,1.3452,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,17,0,6,0,0.42,0.4242,0.44,0.3881,1,0.8642000000000001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,16,0,6,0,0.5,0.4848,0.31,0.3881,1,0.7948,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,17,0,6,0,0.82,0.7727,0.52,0.0,1,1.2927,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9,4,0,5,1,0.56,0.5303,0.88,0.1045,0,1.4102999999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,3,0,1,1,0.44,0.4394,1.0,0.1343,0,1.4394,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,23,0,5,1,0.24,0.2576,0.65,0.0896,0,0.9076,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,18,0,4,1,0.46,0.4545,0.63,0.1343,0,1.0845,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0,1,1,0,0.4,0.4091,0.4,0.4627,0,0.8091,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,2,0,4,1,0.24,0.2121,0.52,0.2836,0,0.7321,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,19,0,6,0,0.7,0.6515,0.65,0.194,1,1.3014999999999999,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,11,0,4,1,0.68,0.6364,0.65,0.1343,0,1.2864,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,21,0,4,1,0.18,0.2121,0.74,0.0896,0,0.9521,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,16,0,4,1,0.66,0.6212,0.74,0.2239,0,1.3612,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,6,0,5,1,0.56,0.5303,0.88,0.194,0,1.4102999999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,15,0,3,1,0.64,0.6212,0.41,0.0,0,1.0312,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,12,0,0,0,0.9,0.7727,0.25,0.194,1,1.0227,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,5,0,3,1,0.68,0.6364,0.89,0.1642,0,1.5264,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,16,0,4,1,0.34,0.3485,0.39,0.1045,0,0.7384999999999999,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,15,0,0,0,0.36,0.3333,0.81,0.2537,1,1.1433,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,19,0,3,1,0.76,0.6667,0.33,0.1343,0,0.9966999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,5,0,1,1,0.36,0.3636,0.76,0.1045,0,1.1236,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10,16,0,0,0,0.52,0.5,0.55,0.194,1,1.05,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,20,0,5,1,0.6,0.5758,0.78,0.1343,0,1.3558,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,20,0,4,1,0.58,0.5455,0.6,0.3582,0,1.1455,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,22,0,0,0,0.7,0.6667,0.79,0.194,1,1.4567,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,18,0,1,1,0.4,0.4091,0.58,0.2537,0,0.9891,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
